timestamp,data1,data2
66592.491455,765,832
66592.491455,764,836
66592.491455,764,832
66592.491455,763,832
66592.491455,762,836
66592.491455,761,832
66592.503993,761,832
66592.503993,760,836
66592.503993,759,832
66592.503993,758,832
66592.503993,757,836
66592.503993,756,832
66592.503993,755,832
66592.503993,754,836
66592.503993,754,832
66592.503993,754,832
66592.503993,754,836
66592.503993,753,832
66592.503993,753,836
66592.503993,753,832
66592.503993,752,832
66592.503993,752,836
66592.520393,751,832
66592.520393,751,832
66592.520393,750,836
66592.520393,750,832
66592.520393,749,832
66592.520393,748,836
66592.520393,748,832
66592.520393,748,832
66592.520393,748,836
66592.520393,748,832
66592.520393,747,832
66592.520393,748,836
66592.520393,747,832
66592.520393,747,832
66592.520393,747,836
66592.520393,747,832
66592.533105,747,832
66592.533105,747,836
66592.533105,748,832
66592.533105,749,832
66592.533105,749,836
66592.533105,749,832
66592.533105,750,832
66592.533105,750,836
66592.533105,749,832
66592.533105,749,832
66592.533105,750,836
66592.533105,750,832
66592.533105,751,836
66592.533105,752,832
66592.533105,752,832
66592.533105,753,836
66592.544509,754,832
66592.544509,755,832
66592.544509,756,836
66592.544509,757,832
66592.544509,758,832
66592.544509,759,836
66592.544509,760,832
66592.544509,761,832
66592.544509,761,836
66592.544509,762,832
66592.544509,762,832
66592.544509,763,836
66592.544509,762,832
66592.544509,763,832
66592.544509,763,836
66592.544509,764,832
66592.557217,764,832
66592.557217,765,836
66592.557217,765,832
66592.557217,765,832
66592.557217,765,836
66592.557217,766,832
66592.557217,769,832
66592.557217,773,836
66592.557217,773,832
66592.557217,772,832
66592.557217,770,836
66592.557217,771,832
66592.557217,770,836
66592.557217,769,832
66592.557217,768,832
66592.557217,768,836
66592.56984,766,832
66592.56984,765,832
66592.56984,764,836
66592.56984,764,832
66592.56984,763,832
66592.56984,763,840
66592.56984,764,828
66592.56984,765,832
66592.56984,765,836
66592.56984,763,832
66592.56984,765,832
66592.56984,768,836
66592.56984,773,832
66592.56984,776,832
66592.56984,777,836
66592.56984,777,832
66592.58655200001,782,832
66592.58655200001,788,836
66592.58655200001,791,832
66592.58655200001,790,832
66592.58655200001,790,836
66592.58655200001,790,832
66592.58655200001,792,832
66592.58655200001,793,836
66592.58655200001,795,832
66592.58655200001,802,832
66592.58655200001,806,836
66592.58655200001,811,832
66592.58655200001,815,836
66592.58655200001,819,832
66592.58655200001,824,832
66592.58655200001,828,836
66592.597961,832,832
66592.597961,836,832
66592.597961,841,836
66592.597961,845,832
66592.597961,851,832
66592.597961,858,836
66592.597961,867,832
66592.597961,877,832
66592.597961,888,836
66592.597961,893,832
66592.597961,897,832
66592.597961,904,836
66592.597961,912,832
66592.597961,920,832
66592.597961,930,836
66592.597961,938,832
66592.610618,945,832
66592.610618,955,836
66592.610618,964,832
66592.610618,971,832
66592.610618,975,836
66592.610618,977,832
66592.610618,984,832
66592.610618,992,836
66592.610618,999,832
66592.610618,1002,832
